from_address,ext_in_all_hash_cnt,ext_in_all_date_cnt,all_method_cnt,all_to_addr_cnt,ext_in_all_week_cnt,ext_in_all_month_cnt,date_range,days_from_start,first_block_date,first_transaction_hash,first_to_address,first_method,last_block_date,last_transaction_hash,last_to_address,last_method,total_fees,in_amount,out_amount
EQChqoKvyA9V7ZYTgko2WxbxknwQ7vgxvTRWgB1ZUZzaWTtY,55,24,4,20,11,5,189,210,3/25/24,aS19eXELGlz75YTxgugQTzyHOMNpRY48ceDBZ+7Yg8Q=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/30/24,CgxdaWxB73Cq/2Nwk/YJt+5ENVTg0XQn7ymDgTobcMM=,EQDCkxSEi_FFaDs157HkaUsFeuuYB781u5rH6RytOb5WGkof,0,0.384123818,235.361298,234.8859062
EQBlYSYow-6iX5UyP-vuo_oywwkoT_KwzNw8NZYz3q8RSmsI,31,16,8,19,13,6,172,210,3/25/24,mK1xTez4b9QRrKIf0GA0vPehENS8OVxu7v2YqdgtAxA=,EQANw0l3lIJo8ot1ZM3byGb1Qcx6tQa91avOJp7rb4-ysCe4,1354793425,9/13/24,YERpaMGbjXwS9DTyXv4aZsntAHGH7h+ne2bkWiHNGmc=,EQDYplDEnImCGbLS6seC6uVgA3fbN1gzzJqaP5IyBJ5lUv2_,0,0.186306245,22.25234658,21.99883639
EQBv6vrsZFS1U_J27ycwsmyneVDvMxxdNJpw_EjV2iv8YIQm,18,8,3,6,5,4,73,210,3/25/24,j2bCXlRXesQync6P4mtD4QUgJ3WyibYs3Cvz2Gx8HX8=,EQCqNjAPkigLdS5gxHiHitWuzF3ZN-gX7MlX4Qfy2cGS3FWx,1539672808,6/6/24,bh0YUoedWSn6YdfQGk1FuwQBmycOY/9P7APAV7Afq7g=,EQCKdGd2h_3GumWU57mjOFfhCOgLYn2EACMbt6J8buU0VUgk,0,0.092053613,27.75585466,27.645
EQAwqyVpBu9jhis_JhtdXYkiJBv5s8HmOvD7op8CkXZlcWBa,17,6,4,15,4,4,64,210,3/25/24,HdZzWnFWQ6GfAcdSwHmoXP3kxa334eEjXQegWzyHXBk=,EQB_5iyLWAeTcc0UucRUm_tMnJbY-5F2TIgiEbRmoFyWqL7V,0,5/28/24,IKMv/+RaGwbHbpUsQV6xvpCuQ7FUpYe7fBKIHA1/9gQ=,EQAuUGCaietE8-1-glOEELxKqf2HrcBEMmtDt0NqKJp7JF-m,260734629,0.091206565,56.19874427,55.93347598
EQAlbqs9f-ew_GVSRYm9TLFGx7Gu6v9nRoC-uFymrz_dl94z,223,54,15,79,20,8,198,210,3/25/24,dK+bwXM0Og6qdXwHmvr5Q8pWue+gLcAjrlvzgkt9ZtA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/9/24,K/XVrNRQGFx6yUwqLubu6E0SGaka5SUEK5iSHU74wPk=,EQBHps61vaGEdXwh4_emoZfQw6EdlXxmu7ipNa6amCwmLXYj,260734629,1.403374464,323.4010041,322.1310882
EQCAYs55AVOFd3Lkd-OUI8BBJDntj1WKNdHTw03Pf4ArfRha,32,18,3,21,10,5,105,210,3/25/24,D/xv5d7PCPTfrldyGS2fdgdWvCmNMFkiLKttdESSVjM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,7/8/24,naBG5mzm27F+XEqglm3NtasKRwoQJFpRJ/myax5p5Ls=,EQD2XT3zfp0vx4CFPJf8MIJXuGtDg9SyJIGxEWaVoF-V9DEF,0,0.235029384,58.60072519,57.70657955
EQCYlYHnWt0BivCuUCNgJkJ7wJzzoupksx2e8oZmeen7Lp2F,31,15,6,12,4,3,81,210,3/25/24,CmzEj50lo7NnY0NzrHXp0rGw8Ut7mmmWOnEgAzI4vaI=,EQARULUYsmJq1RiZ-YiH-IJLcAZUVkVff-KBPwEmmaQGH6aC,260734629,6/14/24,M8rJFwRDchAP6bL+vWbswN89oeQHRHD8A5WjgDhZjlg=,EQBg_0I3h4L7f1ca_tY30VUTEilVS0d6QAx8IcwGjIjLZTLr,1,0.133200828,11.99872998,11.83953071
EQA7FHMNcWhQYagR4HMnjXsxIKrjjrOYrl0XsMMCWEZDdfq6,6,2,2,5,2,2,172,210,3/25/24,c7Vx3vlsCORx6Bduabz3HYdXUaTPxJXH+eeImRpY7yk=,EQCCheqEFo_KLTzgr8qqV_hqZYkn5S6t3C3FyTJmk2W5ie8f,260734629,9/13/24,EIvmggOHycnCFj1ZXbDDY9EKTiucuN+iJZ0AORSdTLE=,EQDYplDEnImCGbLS6seC6uVgA3fbN1gzzJqaP5IyBJ5lUv2_,0,0.044304383,14.04669576,13.94
EQB3OwZ6gAxuQRzxEr52UhO41q_qk_LYMrSM4lPcgGZXaui6,3,2,2,2,2,2,59,210,3/25/24,hHGJEuBPialCOwH+K3pvz8bZujZ+UfvbYqU6WJco3o0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/23/24,TY0ONh31xoJ5mOtGWcy0let8nQayiX9FCDBetMijC5A=,EQAJcLILvehj-eAbceQI8ZtZ_fX0oXw-ireGeYCu8YP7B42Z,260734629,0.021680814,0.309972001,0.17
EQC2iPK2KMdnM8LnSZdiEvlbnFnv-_CdXXqVAdUT_sZVF0c-,26,10,7,16,9,5,172,210,3/25/24,JnKYOH6pf9r2kDkv2XncPkj7irysOIJLb6j1IYIpwE8=,EQDsln1d2jStts9NcgcaMO2WTcGyy_mbV-526QAtqQYwrFX6,0,9/13/24,eeP4foxZ+Ljl1pRlJAQO1adnmeaFXyS9opj0yH7aVCs=,EQCk1bg1uZVEEtEdeE2-Jl8Vvf2_Idpd97heQvpq2WU0D3to,3106497952,0.144003187,121.0843962,117.2049657
EQDTaKn5t_M_SnGVTLOCaLjUknTb46gwTDobfeP6aR4gpLi2,12,9,4,5,7,5,149,210,3/25/24,jHQC3iQnfDleTra26qhTMufd4wP3zMe/PUGpCoKVoE8=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/21/24,LH3RA809eGwwxckcb8qd01FzJpXrjSEitX/DJAbsfRw=,EQA-B8bcDEegRwp_cIrrWrFjHxCGScn69h7XWPgkoXGSIj3Q,0,0.054105565,1.284295469,1.225522657
EQDeqhIM-ipPr324kmS2P9IiYXqjvkSQ_02Dd4CKJxVxN_JU,12,10,3,6,6,5,182,210,3/25/24,GUCvvzXZKDeJoF54fMpyvzPwgVA3Mj2yc75TazjWK4I=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/23/24,c8D4STlC9VPWLlg+z7D2HXhd6twxepaLlwXmkY7KcM0=,EQCLcbSwsRNfAWldj_POmq1WwgpETEiHCmJbbARWTsWweCEQ,0,0.050241359,2.260531262,1.937
EQDnM2H_fVzgYn5WsJ1DcNUWEmvAnk5b4JEpBXts366aXzcw,4,4,3,3,4,3,193,210,3/25/24,dLNaP5s72IbPvtxz7IS/qLQN2t2pMOt1V3HK91jRKZQ=,EQBKCQU02Vl8dEmQsYrh5CRCelWA_XLTVMHLRtCp63BV3iO5,1607220500,10/4/24,MjC+RKZ84mQAQy/mULdiZQuHPT4oPNzzC3FJvOuEqIE=,EQAGSo-i5Khoula3j7Le3lkLPB6_-x2j3ZRKa4KoDWvZ1Ajw,0,0.029735705,0.400263839,0.367673178
EQAULSx-3rAx2Q_BD-2L8z6uV3AFY1M5rwAK21BU1g7Imo9T,5,2,3,4,2,2,64,210,3/25/24,SApIiOol0/7VDHXqK5Oereyf/2UZIm/1sSlHdqHKZ+w=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/28/24,Az+6E2+PCcuovPIJJufjgrgdfFDen5QGySWgA76e0g8=,EQDDE6Bc-doin-DrHpjbWpD1wcosRwQFxOSlfS4CW23R3lzT,0,0.032649113,0.433418605,0.346
EQB2xA-sn5n-85QxStGptHik6-nZpBMFbe0rEyHU6YejMVYx,8,6,2,5,4,3,68,210,3/25/24,fki7CvXwfj/hxIafVrHcWdQX1V94dBasgdep9IgiUWE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/1/24,0TI98Tzsq0hDwVwPlzwQKhs55PexB5IpWyviqQJrvNc=,EQC8wyy619FAFW0Viz1vJKiNNos2worwg_C4Jy13NIiB2kbg,0,0.039314022,2.845185881,2.8
EQB6_Jdd-yNhoWTVOHsfGOZhRaa6fTQIsOziCNKOW5qpz6n0,13,9,3,10,4,2,66,210,3/25/24,8bilsspv31vFEtIFKLae11DdiDy9Zkn0w+SAGhdM5rU=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/30/24,CrJjpqMkLeg1VXqdNWc6+hVwJ9qa34Ueu/jxDe92umA=,EQBUyz6bmncjE2EC7UdjZcKfQPjf4wneJsXJemjK7meLHT9i,0,0.046644582,1.71246182,1.631206389
EQCrbstwDSnPtIohD-_8oer_EgP4qfjJJ5lsvPCoyWBcF3vb,11,6,3,6,6,3,66,210,3/25/24,KzEcaUDoq4wYgbp1Od5k3t4fLXsIzBPMqgE7ThmZrCI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/30/24,hDLphgJIWrXwjTk/cYmxxUwo75trjHckYduLxCgusWQ=,EQBHm0-CDDdDid4tU52KgLGah5LuzJj_neiNI4chJrkhNGnO,0,0.115209437,31.72631705,31.58062
EQDo2fQhq55radH7F3tKLJCunm797nSEHjvMUrtKFnMz_Ho1,36,14,5,16,7,4,70,210,3/25/24,AU3uhHt1eDIWFVJH475aCIzJfN94svUCG0f+t91X/BE=,EQBDUNXAH2cElX8H0LDO0eplFq1P5vP_lp3UUOV2R7zrWU3a,1354793425,6/3/24,AIDNGCClnDBbt9bGJpnHVKT7g6RsyJnkX4Vvlq+/oKk=,EQDD8dqOzaj4zUK6ziJOo_G2lx6qf1TEktTRkFJ7T1c_fPQb,0,0.219541143,158.731969,158.4639406
EQD4hdP_N4AdgTsboYOpTbGpMn0-57F8nkKQgn2179ksOcql,451,35,5,188,14,5,155,210,3/25/24,THe35kIvDK25iLfTknvbgLuH3JvN/wqDSPvm6eudwmg=,EQDF1kn4NcaLsVuMSAXJm5or-tK4lAjcSSTgtGkfjkyD21IH,1607220500,8/27/24,ab8FMPdyOLkmfhZ4ZNlhiwpFnUKMGMmrfG8zb2UFW7o=,EQDyMrMgPvMvYwPgh-kGItcDsk9eGafxkTYqH3k2m-DZhlOY,0,5.172556686,1670.640122,1658.154718
EQDStJkXya6_3aZyoWFiVO49gjzKXfYLOSOfIUcad27pee46,95,56,7,18,19,8,190,210,3/25/24,1Kmt66WyytZN2B79aN148WGpdPaTg5WF1JUY6THc1dk=,EQARULUYsmJq1RiZ-YiH-IJLcAZUVkVff-KBPwEmmaQGH6aC,260734629,10/1/24,PU0A7LBRDhGJ7fKABB6F9C+x1f9FdoHc7fmA2qz8/Y0=,EQD2XT3zfp0vx4CFPJf8MIJXuGtDg9SyJIGxEWaVoF-V9DEF,0,0.326394425,20.84394699,18.43789
EQCueJSiSkkXI0tMGVJhQpXh8JTnwa7te00HkvPGHCUrYxcT,5,4,2,4,4,3,187,210,3/25/24,J9zlLmXhFfVbwFf83ZlibPidiwcTLjN4WP4h+cR5kF0=,EQDUXCFgm5B2xxo4BLKlJLIgALh-HQlymeSsGh5CMdMo8Aqq,0,9/28/24,DwYSOzOr1P08oC1VNpmSoEpKXd8kncfZaqheT3VLLdU=,EQB7DsR2HtCMz7jWXMMWQ0h2El1jZAiQoD2f1gtkiaMgCgr_,0,0.031459814,0.833332881,0.769658041
EQAJCKEbTIJ6fYepRfi14YV-w7WDjckt_wPibfE-yjE3epAU,10,8,3,6,6,4,94,210,3/25/24,q4OA6OP3L0hei63W1Jc6blRPt8ZMf9KtXsxm+LELGsI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/27/24,ukP8E1aSJHiSfMOkp6GdEZ7JSTICfejhJA4upYOncXY=,EQDD8dqOzaj4zUK6ziJOo_G2lx6qf1TEktTRkFJ7T1c_fPQb,0,0.048832052,1.100616299,1.0441
EQBJgUXlrZseJ_nomQKIwugTDXTsFC79_hVd7MWVOGzkvHkh,3,3,3,3,2,2,52,210,3/25/24,okdabSyeKTAkjX/l4pBTlSZhg2S2bz4SJ1RtxwwLo4M=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/16/24,AQDFTaZ8hBwzu1YxPUCYUY6bU08iDza4hTFRbKshV+M=,EQAUJFDup43xjv8Am8WA-2BQC5_0O4NEZoyEwJUaTZK-NGIJ,260734629,0.024937858,0.713160852,0.229048497
EQDJqUySjKrwgfnzMA3BlqcmR35WSkrwOmza4j_VopuMsdOk,13,8,2,4,6,4,183,210,3/25/24,mP+7EIGZWRN+2EHr7odlBhJeR7Je6CFk37eK6M2DPxI=,EQARULUYsmJq1RiZ-YiH-IJLcAZUVkVff-KBPwEmmaQGH6aC,260734629,9/24/24,vOl2vEvRcmBVzibY82b6r8/Rpcqec5SyXA8AKD7uj1I=,EQCwICGAwO7H2VXq3Zj6xRnJVvPZm1hfNhVIPDjpOgBMqUOI,260734629,0.065984852,8.790940722,8.572546999
EQDYRaSAVVqUCen72WONIR991BCpuIOjccSdCGwjoDV4l7GA,28,21,5,14,13,7,193,210,3/25/24,33EIdKVh8WROc08qTPtalirOb8Dqf5mJouH6tos2KKI=,EQAIk6SuKDk5Q5P9xl_Q9ii0eBQUE7vednlL_zKVxIK60eOR,0,10/4/24,LfPp95u4tOPxwVk++biNE0ds1PjG0KLfqxKAVWGPs9M=,EQDBRceVjiDXXIUFetj0XMNWd49G_hrP1QpwQL2ybjHVdlWy,260734629,0.110066537,12.55228497,12.2676917
EQBRcs8HY0ilICD-68GOFzOgvcYoEUzRbSedbNAfexjZDIrQ,22,15,4,8,5,4,69,210,3/25/24,2DjYCi2wv2BSWsVJQ/oGahxBSN813ryXC1rh6YlSYFc=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/2/24,Fyem8nD1/UUSv28gEyuGND4gKcrecH1mE87FIhXADWI=,EQAMl6BVegC0IOZPLhLzWBHCnK4iO4G5eNu4qn_NKQnoISvm,1628779796,0.102605918,10.63650405,10.50963454
EQAS73HljGjEYcv383bSn3K_7IhXHeCGf4dpyvCPHb5N4ku4,35,31,8,18,19,7,200,210,3/25/24,efDumJBP+m+j0I/WTV+5OqOuuv+4Xoy93kdAtIFuvC0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/11/24,HbMqwyokTNVGSoR+LmXS2IBDQgGqKLPE7p6SbPwuq+c=,EQDo_mbJsbuOBL3XvwShGne_uemk1VdxH_F_hbYJtVHt8MdC,0,0.104157378,5.393057039,4.08755431
EQDt275w2pisMWRZtH9VuuUpX9iLSX-50e540MHCH4jPE5IY,10,8,2,3,8,5,179,210,3/25/24,doXMDbLRbIibz/tMw2+v0VdN+Vtf5b4VR/7jfmrcAvs=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/20/24,kUJBXoh03QnnUnhmT4RjAlbQX1iWjWDMVJTMAlNmahw=,EQA-j8VCirkPsEAcPEs9ZbT5rDxbI7qhEpUcfrlF9ZQR8-si,0,0.045358503,2.063546105,1.766
EQBisqd4QSU_pcd139x0o1CnZJwLqYplJbmXUqe98biCKDLX,35,19,4,18,12,4,76,210,3/25/24,2Sct7omgvxYPVM9UwWIBT1aR1sE/fo5RUZTB2Ppm+Aw=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/9/24,RlS8wGq5GNiLs2RSIbighYw9ovF4NDKz1aRYPbbpK6w=,EQAYQSrinOO-Iu0fiA1GCd6Inoqll2sRsRcyHKOh0m1kbrLH,260734629,0.255512247,15.29437701,14.96247177
EQCtMezf8_6S-JjQgfh5bocOOKe3WwkD7xIdGd581EWG9-pn,251,71,11,67,27,8,202,210,3/25/24,DlznFnbKLI4KNA7G1EWSuizd6HODzyWoKqUERGI8mx8=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/13/24,2cbmRkCTHGX3DdtqaLmOAqspVtM6Wv3BGYWhWB/3EeA=,EQCtvSYPTBaUW8-U_Bup7kqVBpi2ikprAyrDSfltQ0bKM0gS,260734629,1.278111383,204.0058679,202.7076652
EQDIPw_1qoRDqgo6atOLV3g8m3AMa0Y5lYFYD7ovnkQpBMhe,442,110,13,149,24,8,202,210,3/25/24,D4ESwW0RIa5nwaHjAdpYPPe/MmsieBecfwIwz4/mXck=,EQCJ5-jV8_0JPJa895Er4mZ_1YcoWENQj97LUAk3050yECWV,0,10/13/24,9X83nykpxTbHG0qN0d5QCi1XF6sjmBcMy3LGC2inyJc=,EQChB2eMoFG4ThuEsZ6ehlBPKJXOjNxlR5B7qKZNGIv256Da,1628779796,1.827274749,852.8506324,846.035477
EQD1Rt1R8j7aWI6FAPQb806tjCWUXYwfyVyhBykHzx9_Z5ri,22,9,3,11,5,3,96,210,3/25/24,fphjoK8zPngPC2jfQ0j0mAQeoDSmwIhslXVvRM2r2hY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/29/24,08CoNbxGUjnaNfAybVXKlg9Gwu8buTfpon5deGVlATo=,EQBnqNfT0lzzfMf7uaIpVb0uUf5Zp3LaP8HEVundQ8nSz2iL,0,0.096306184,2.715913225,2.588
EQCN_BStYlnYHboKfw3HLGiH1G8aa5YNFtNvOWcvgo7MfBUm,11,8,4,9,5,4,131,210,3/25/24,iIL23DVt6EA0J05MZoO+9AXoop08P+npp94PbsRigY0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/3/24,7W28/rmczv56EUNTyPzcnCGZ9hoHdjnN5rIKVBpVdTA=,EQBZg7occVTb0oauoUJphybwWfT3-O77kUXq-PvVtSO9hbyj,260734629,0.06953538,10.86792801,10.78798273
EQA5zuIetdScZ2ELvochKJtDWMw78sjqmr0FqKhw6nhCoqME,54,22,6,25,11,5,191,210,3/25/24,921uhCMmpgnbkZ949jtNx0gw08ZdXizgl79EskN9oII=,EQBTFN5WI6EuRVs67plKniS2LKjWdrospp0p5Ct33ihkTZ5G,0,10/2/24,HiTFEUbIr+/YdLPD8qli/9mgJ/ogDMTvcrs0qfSj8rE=,EQDVDszf2E_OpS3FQUM6AMsE_lvDdptNo0qa-b9oUZht5xBS,0,0.201180472,82.6903681,82.3035
EQDj4Fc8x5yxNoR-foQ30cKkw6nxwUuBPTZQ-FZdrAGlNY-Q,276,67,8,61,18,8,190,210,3/25/24,stdL1c2IZBVVGNSWWW2J+zIl1WieHhhJe72CPQR6KGA=,EQAZl6azufiyrlywU3KwcXcnk8JC2vJdUPYPP12d6c-M-EHy,1354793425,10/1/24,b0h+t5lfWS0HScigR3eoQKhPUymgP4wiAjWIyZxcnE0=,EQDo_mbJsbuOBL3XvwShGne_uemk1VdxH_F_hbYJtVHt8MdC,0,0.762305273,172.1412251,170.9645515
EQDmVJQ9nq8iWnXgttWw7U2mCc9W9k_57FhGnUMguWWeTabT,28,14,3,14,9,6,198,210,3/25/24,Hv+3tfMY6MAeyzfOWPP60D2M9wGHUNwIw9xWUMutpyY=,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,0,10/9/24,aBl6cX064Q3pbfo9dYG/bTSeMGGOZArBdJLSKHtRqjA=,EQCMwkD6J7kE4zp08DYmdgcN53qvrmmntzbPzJGnIeWtOR_t,0,0.10816774,3.761717273,3.640538757
EQCQREWbXbG_d9iusMLJGxCDyLgRzV0kceiF-s7d-iJaakfr,35,15,4,22,7,4,100,210,3/25/24,4wjVjHC3mt1ViaLcUpGjeHd3Y+3Lry6i+bsP4qL2/74=,EQCIAw7k16-YT17TnwgYX2Z5rq94CJLRRpZekwvO5McycUTA,0,7/3/24,9srjwMjcK3UpM0RwJUyWG6Lqn/rbIvMy6uIY3Tq7FIs=,EQBEFvp1ztJCoguo7rS05-WFYtUXnHscfvY20Vz0osBq_CR2,260734629,0.189805658,5.718743054,5.405727937
EQA6l2eSPrXZZoStgMlKHTMQT6GfPNznjFXnaIPlGd_3nYw_,15,10,3,10,10,6,191,210,3/25/24,ryo8BhUd84RTlCc4scirxcCjTURvaomOp42AZJHOoPE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/2/24,xohKeBP8nWrnwn9Vc1NYgFpg+97OQ+wpFO5sRNTvHRw=,EQDVDszf2E_OpS3FQUM6AMsE_lvDdptNo0qa-b9oUZht5xBS,0,0.085526812,23.3129091,22.854
EQCvlrkdtlvhXvpARzrXbkaD6wOAlDuzpI_ou2A9_ohWZXMv,5,2,3,4,2,2,57,210,3/25/24,n+9VAyDX8KrvsjMQ1rj/BZjbbyMSGEgc9ULEe8Cd2yo=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/21/24,EoiDkYW9BH8bVMZ3sdNEOkB052Sn/WLWBFM/L4jTbNQ=,EQBfsxqFJeexx8bZFlXVxghYCXTWGrh0hQfxohlVrV0qV9Ll,0,0.030237164,1.190685519,1.154
EQAhY0Z6X6emn1MAMtWtqjeiyOE2efQtKFikbxfiE2DHwqK2,6,2,3,4,2,2,58,210,3/25/24,mKMHF8LI5x641rzK+TI2DDvzTEpqq1YfbpMNwnbSACA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/22/24,DcDGh3C3ugq82HHmYvsPf0jnkpeEaAfwOe2vaAvH9bc=,EQCf0IRBKqZb9iqYzBVQQ31muxbC8dhsuGKqMw3Pb4rV9rFs,0,0.051714079,16.39776313,16.33596351
EQCA9IV1t5Gb_ZksDvbyD6LlHYgVUbIoepOoiympWFwBw4JD,51,23,6,22,12,6,197,210,3/25/24,Pg6EMk8f8YCqDfT5MyPtY9uZ6SU43/rV76zQdUfpdUI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/8/24,hV+9b3/FISqTxa54uRHGG1jUeOxw8gh7vGIrSyGhi3k=,EQC5mBXnoxngTWNeOCcQDGLs2obWzIdhS4IBo5jxSswacPkU,0,0.248752825,93.92426491,91.95742481
EQBwOQkDo31N3sl8_gKlq4so4vRCLBXUDTDixpIL1MIcRf1k,127,26,4,58,8,5,156,210,3/25/24,zkI0ge5QIzYL6Bg7gCxXxUsxHlUNqGw9F9MN9r5YLW0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/28/24,SPTljjkS5hd7S8qICfqh/FWCsh7udZ91WRY6nrx+2oc=,EQD9Wp2hXEc5JRABG4crAOJMXdafWuMjXqi4xorGeM3gmgTB,0,0.76611058,223.5509813,222.6042918
EQAav82ny8w5R9QMbegEUqJik5VxLv2FNlbGfxmi2h1M38FD,15,6,4,8,3,3,81,210,3/25/24,5JIX5y1cvWNbH4bxGqHZ1SpdG2ekn1UqrZp922XnGVw=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/14/24,WGYataihCx+nR//mvOqYnUUQ70IYE/JWt1ApjY/8YiA=,EQBNc4bQZyZS5hq2N62rhqVJWPR30jdJi5yOr526JldUg_Se,0,0.084096597,39.68656834,39.58227359
EQDPv8SZbmf5b3jv0ZSQ9qsYSsVh_q0ypXcQKj3rAq_dUBhT,7,4,2,4,2,2,61,210,3/25/24,HpSlLJTtSFNQ8RsDYrE1j/Vl2GVHz16jYB/JVj6g9xQ=,EQARULUYsmJq1RiZ-YiH-IJLcAZUVkVff-KBPwEmmaQGH6aC,260734629,5/25/24,LZSA8hS7XvzwGqhxkAfEGc+RZmZuGG+V6qrQHMR+LoY=,EQAjg_mRz2TJpYlkRtF_5lN7HpRF1atGxbo-tO6eg5WssTVy,0,0.035393064,1.232593206,1.191246999
EQC3ge_20ITmSVfrVk3v6kdGawJTf6YLo2Xbn29ZsBXRlg21,132,46,10,17,13,7,202,210,3/25/24,2Ln/D+6oSC4bDDWSQcbT+N+IWYnV4p2ooBHDhMhtws0=,EQAEC_HDQu00ZpCofsAi7tspghtGILMAmNrfR-uzbb3Asl7g,1354793425,10/13/24,I0fWce0hB8wi7chJxsHYgLM+4UziMpuRigxOF7Mzle8=,EQAMl6BVegC0IOZPLhLzWBHCnK4iO4G5eNu4qn_NKQnoISvm,1628779796,0.492017831,37.12774587,36.48770751
EQCSBlzC_NI1xIkNT4DS0DNoSOxETywCDPHLoa93p9xPKW3c,310,150,4,9,26,8,202,210,3/25/24,wUuyj53ZUFWiHyL6MjmbNXw280rS/F/0Lpos4L2553E=,EQDlePcrswTujvEpSjPZrcw0VK8AfOhMhLjxHaRUKNhOa49p,0,10/13/24,qqYNmxYrJQvLxdwWxDskN9cat7u4gP2pyQfCBfH5WSU=,EQBH3nwV0DE1Jn2esUMQ-7Qd8DLzLNxTZTkncdP6jsL0QqCk,0,0.897286901,4.217196305,2.780041506
EQB-FtAqOQ1gxGS-U7mn8NERu6RVQrzdbwLxJo4UKtFstEmA,13,8,2,8,8,6,153,210,3/25/24,BXA4X/2vTDjNcGALZ62HRdDsPfh/KjAk5aeSHpkFS0E=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/25/24,F4MtZlbuDV3Vn33IRy4E4tze84pnXEyvuYeKK3h+5pw=,EQA9nNvUSLAebJxzhHv5sxMWK_RXrxk4MYXR39JMbqvrc040,0,0.055566447,80.87903103,80.73124566
EQDI4B9v7iFUj85UZhpQ548E2K7XJr0WfYUpz-7oA0znb9CR,16,9,3,6,5,4,54,210,3/25/24,PeJYuGQpPXgfMUxnWcZLssoYsfP0cK/eWLTN00TMVOA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/18/24,iBVN79fp6IOHiCWi9QoVzhai5OUJyiW7SfCR02wSEY8=,EQB0WB489tiSn7jPtkQ04OpdgpxLowLqb4mh4BRLzrfdVQQG,0,0.139447591,73.17510619,73.00599317
EQDsKPzvJ26pNI9vtR3y5pV0lP-BnBKZSfKOYkJu_5oc_ntb,38,25,7,35,15,7,200,210,3/25/24,RDx4t24QJJwYK2z7QrmkvBgcHzanMZbTMzLfx9JEqE0=,EQAMl6BVegC0IOZPLhLzWBHCnK4iO4G5eNu4qn_NKQnoISvm,1628779796,10/11/24,EHFxWZLdScUuCsmdHfstXRoqe8U1gpEL6++KCoHD56w=,EQBKt3vysOhuL8HZthcA7DJhmJD1VX-4Fz_OOrHLV-kjTVaO,1628779796,0.158749207,14.86610786,19.50808424
EQBI4HkatbZy1wB6CINfaidtfS9zZkVQa2sKRo_V9YXenIpr,52,32,7,31,15,7,185,210,3/25/24,/TRifWIEgpRtR1+cRw0Vzirk47+EyHbZhCt/RFy1UKE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/26/24,adMzecnqqdPlL44R+zWPa2+fooaqFeRAHFpdpvuMUbI=,EQBR6TZyIJsLDP7PGz1nkOi_QmmdsdJY6GuPFx3of_Xmjomx,0,0.223865637,71.80013901,70.52872712
