from_address,to_address,cluster_id,msg_hash,block_date,amount
EQAR9Y651t7KnBSkNEGdxTAd4100vNrfKKhKfCy4DJvYSlgR,EQCQMqenIq6kHo7C1xFZO9dCsYiCgh1Q18hP7LWZYRc4-b_P,EQCQMqenIq6kHo7C1xFZO9dCsYiCgh1Q18hP7LWZYRc4-b_P,['8xC/di3x/dZqx3yBQmVc7+elfyCNIqQAsS+aCJ1CIIQ='],['2024-05-20'],9196
EQARApAGtc_k1Z-_NkIkFx6Ieayq9MwchLEaTXji1zsdGN1A,EQA9Bf7zZuct4saC8Vq8W1At4XnyVdSrwNVw2vB3mmHbg2gr,EQA9Bf7zZuct4saC8Vq8W1At4XnyVdSrwNVw2vB3mmHbg2gr,['HEPnXrgSgXPvNZ4w4JweoiklRtRuQamA73MrMev3dZo='],['2024-05-20'],6896
EQARClSqUt05Sls9SFMibrwTSUDYZknZlfVqRQ1tpo6mAx6X,EQCvQfihN55mA6hB8EZWcESqFcOEWkk97__AAT1z5pe8RdZP,EQCvQfihN55mA6hB8EZWcESqFcOEWkk97__AAT1z5pe8RdZP,['ogjECGe4Sn9vRcyerAS1IPiVB+r2M2OBoFJ73X5U0ew='],['2024-05-20'],1957
EQAREdWH841bcNZDSL_b9xSUn0stFLGv_Os5YCIR7H5l_CDb,EQBGCM-mPlRtjH7xS2l8vUNOwGlGUyPvQMagMPMz74Gnmdjg,EQBGCM-mPlRtjH7xS2l8vUNOwGlGUyPvQMagMPMz74Gnmdjg,['BkfrvzhFBDLRRwJe6yfX29KA73pjcfOWfkm8UG38NAE='],['2024-05-20'],8037
EQARGABXuvOXEDz0IyxDDytYVwhxiaWvOguSPZuoY1qFJDoP,EQDijxVz9oFefPy5yP0UFUeqiW4qMFbEX9OpPzZcXsfi1IFH,EQDijxVz9oFefPy5yP0UFUeqiW4qMFbEX9OpPzZcXsfi1IFH,['sz4aR3jEor2fbM57c6zefYyqMXHxTwGnasBXJrQkcRA='],['2024-05-20'],2517
EQARI8JlpWn_qQ18Ibdgiw-Q50_J495D3z0kJ97Y48pHPmN1,EQCjBYz6BvfUzUgl05k7oJcnBk5itZCQe94sHzx-DeS25-BI,EQCjBYz6BvfUzUgl05k7oJcnBk5itZCQe94sHzx-DeS25-BI,['JfsonlqHBFGLvEuIN5sVHP9GZ9rV6c6ecV7kegCiT64='],['2024-05-20'],2259
EQARLWjDJRwKcCEm3pMUyqOkGw968g3Q2AmbWPrLOmy18uuD,EQDvVg9wmI5awHQx2U6SBJMLmmREa28GshtDzSjfPqn0Uva7,EQDvVg9wmI5awHQx2U6SBJMLmmREa28GshtDzSjfPqn0Uva7,['iCLqbZF+RJ8wuSjPZMkYLjKSxhx6/DKO5TwNdDPysrE='],['2024-05-20'],6075
EQARRD_IYbOtcmufBFaLyR48FW3bGSmX8yNksvN5nEjVnprn,EQDuR_Ink69SgQdyY4_ZLWBGguox6zyiQO1HpVinmhdL-m4s,EQDuR_Ink69SgQdyY4_ZLWBGguox6zyiQO1HpVinmhdL-m4s,"['tLedRGzy7c4BAImmofA0jUva2BFsGu86qe7yStZ1FSc=', 'vUdpWaFU9gfsJtDgz2y8JwlPcoOMLPhMThCcq8TTBXM=', 'j+pVBd0wgZRwuudgSjebwaokMqkcDLOWEvzPnX2VoCk=', '0FAGn9zf6adcepP+UFtkCd3TaE3APXmxCvArMukssx4=', 'm3/3c/ko5HCstKG1l8olA38jLgh5yrlb31fB5cH4lFQ=', 'nL4rcqEDdc014sxdz4o1KybRGOq6r5NK1qjx0iuKhuM=', '6YR05zolD3Vx5RUncm1+DYDyyg8MVFrm4IGsmGz03QE=', '+3079OlaDlmEBlQOtgr5oId4dXwZpaAy+0LJFi9LMfU=', 'oIiTK0WmDAf/aVJf0pJrqCwGlCQYIvrKPlcPmxJ54Oo=']","['2024-05-29', '2024-05-25', '2024-05-22', '2024-05-21', '2024-05-20', '2024-08-09', '2024-05-19']",217052
EQARS7aBKpOBO3k3heNGjTO8Nr2uiIgTZjAQduZ6sn2c8v5e,EQBgQZmqwcoDiDX16DUJusyeiv1uhH02KxXXf1r0e0nMQ6oZ,EQBgQZmqwcoDiDX16DUJusyeiv1uhH02KxXXf1r0e0nMQ6oZ,['cl5PBryOvRkWdYjDbWRGq476Fc6xtDVCEWPngsL4Dvo='],['2024-05-20'],2141
EQART0RFZFiZbzU_cmP8dIrYYi9fGfUUKNXYqpvYI3dm6b_Z,EQD2tHuxZd_DL6_mprylUhrQ-Y-FB6sBWKgoC8ldSQSlgbuf,EQD2tHuxZd_DL6_mprylUhrQ-Y-FB6sBWKgoC8ldSQSlgbuf,['/+UbDwjQC+cj48DPJWgDzEXNA5NUlO5dbTgqf/XUNxs='],['2024-05-20'],9000
EQARWg_92X9aiZcBpxD-Rl-TJ0VvY9YFLDKMFzIobWpEtFos,EQBNq9chvJ6qHNf6cJ3u0716nTqg6QVJ50ie7VLW88lc2SUz,EQBNq9chvJ6qHNf6cJ3u0716nTqg6QVJ50ie7VLW88lc2SUz,['1lHTwHPeHl0jPWm6o6DUNdHeFga9X6J/jilrtl5u6Es='],['2024-05-20'],11842
EQARak5xnBeESuPC25X39zF5juNH3aMJKnuQOzmEDKgpMi2U,EQB9jqf4EOoj7UTk91mKoaabJdYDCZD1QCJLAuDV6SXMKm90,EQB9jqf4EOoj7UTk91mKoaabJdYDCZD1QCJLAuDV6SXMKm90,['eYH5aE808vP9lbGTB4uI6hBiuvzCxbbN8w0XKP5Ecto='],['2024-05-20'],5798
EQARcULbdB85A8bwUgKV2fFHj65uikEVgXzfPFFyy21b_CPI,EQAdnqJYFe3lYb8jVAc5KC5rRAhxHTPAvLTHZBsE83S-KnMn,EQAdnqJYFe3lYb8jVAc5KC5rRAhxHTPAvLTHZBsE83S-KnMn,['9FGnW8iWzZPzroY7wn17ghvTI/3XXRjBteiD4EqK1Xw='],['2024-05-20'],3541
EQARdYNEtHlAtDagyqm8gJZIW-6ssXblZP3MwQoLJK3Tp2sg,EQAWdOY7d7oreX1r_Qubt30oecYrJEMyn7Kyq5KYUv8vmCQo,EQAWdOY7d7oreX1r_Qubt30oecYrJEMyn7Kyq5KYUv8vmCQo,['fOaVs5k/C0PON4wQDdgnrdgSTH/AmylVfCHxBORq+M4='],['2024-05-20'],4983
EQARe4mLLEv24qUIWXaSyXqASNybGXQA9aoKlxKsJh2nfh8P,EQAviJZkYVmxONU2F6a3i-lRjyrBO7ocC3Epv48x41cX3nCr,EQAviJZkYVmxONU2F6a3i-lRjyrBO7ocC3Epv48x41cX3nCr,['YLXVGMb1rvaWqwqEHQRxo0vB8iGsWmYl38pexZUdTcU='],['2024-05-20'],4299
EQARiFwXHMK8bM_bNmG6SFd-BUMNmokLIM4FxsIotyXTGjN4,EQBR25sn8M_OX22MDSH4kOitaKHTKuHiBJTC3qcs__lr8fKC,EQBR25sn8M_OX22MDSH4kOitaKHTKuHiBJTC3qcs__lr8fKC,['pjKXV+aPkJpRlq8YcnBH7D7ejrc8vntt9d7Y78uL4kY='],['2024-05-20'],3563
EQARjydFSNpI61nV13Kqva3x-ueOdUUd4F1Z0WRDq-0NUPP1,EQA_w_afdaP3Dm7dgCqVkp8vYy5jOFsbaQLf30ONIXfaXNW9,EQA_w_afdaP3Dm7dgCqVkp8vYy5jOFsbaQLf30ONIXfaXNW9,['YZIjaObp8Ga7mIVCrSgmlO7a8MQjvVruJp6IJ50rGwA='],['2024-05-20'],11590
EQARkQYyHSWeMwZbzbT5ps-UhCTdumPOl3Kcy1rffns7-ce3,EQDmuJOzTt0u4JkTvjiYmGoOne1z30b4Ts2IPTdxcmj9maD6,EQDmuJOzTt0u4JkTvjiYmGoOne1z30b4Ts2IPTdxcmj9maD6,['d8YhHZSnyvP2fel/VXeVVmTOts/cLjDcIMO0dpIZpKM='],['2024-05-20'],6519
EQARlAYtnflnrrvoOJFxqx8Iundk_SpD5-QgHmyJC8CYs9fs,EQD4KZiIRTpehxSATWTn1_qdy6TwtHEtEh6v46o2FBi-Hrs4,EQD4KZiIRTpehxSATWTn1_qdy6TwtHEtEh6v46o2FBi-Hrs4,['GejxDH4wVyf+IYCDl8UFDF2HGzaQXm4BWdzje7H+iF8='],['2024-05-20'],4149
EQARncXnjFfUXI5-1Gu4uXAMei-2Aa4Nt4T8EpQH8QYz2gKe,EQAr8Zqu0J4HgK_oSFnPwFUGH8cYDaopK4iIyiUPLOzo5DPO,EQAr8Zqu0J4HgK_oSFnPwFUGH8cYDaopK4iIyiUPLOzo5DPO,"['QmTxl783F7OviCElHNk6H2uy6maEDyRiRqLgJWtmbhI=', 'kF3YmF1NL3R+fAhW7Ge7KRyGKYgJ7sxU332mylAoG40=']",['2024-05-20'],6865
EQARuyKDIk2KgR1EBxfP9fyXHTO0Po-anSVHy8kOZkST4kYH,EQBuLv7yqEuS7m5OOZrYpnEQBHSHcKDKwaJ92urI0tWHBrUX,EQBuLv7yqEuS7m5OOZrYpnEQBHSHcKDKwaJ92urI0tWHBrUX,['ow5BkqgEzlwL099X9QXAvF0VvHII9IvoWsxAh/JcjTo='],['2024-05-20'],12393
EQARxEPZ1Gsrm6AeN4-dB2g3OIcX8t0jZLwsHAn3Huc4dxHz,EQD8iYSLBC2B_wePpQTkIhSlJ5VyjcqP9VSL7k9MyHlqWLzE,EQD8iYSLBC2B_wePpQTkIhSlJ5VyjcqP9VSL7k9MyHlqWLzE,"['TDl95bdP13nD1Cr/u4mI4DetKCegjcORyS150QOdF6I=', 'AKNnBhxTXqxOyVgowoDBWCuObkzkHxbGIk2n4AMHkqA=']","['2024-05-21', '2024-05-20']",17420.37736
EQARyvxBUzkKvW_Y-WpmgqdiHyBYUnyXenZtjPwO0KbouHMH,EQDKZC-ZJkx27rwze2W3UUdHP4AMbe44wN31Bf80OEzlViTM,EQDKZC-ZJkx27rwze2W3UUdHP4AMbe44wN31Bf80OEzlViTM,['HnnigKreBCFY2EZju/JG2FQE5MeiSENAtxDLi4eOWTw='],['2024-05-20'],7686
EQAS-02PvaBfOIuhNrgyYrgaKwvxEvjflNbP7E9L3U5rICR1,EQCu6-jYqRbh9xKgAId7fpy1oW3FZ46BB21sL0Skg15iJdhd,EQCu6-jYqRbh9xKgAId7fpy1oW3FZ46BB21sL0Skg15iJdhd,['7/ayjcLDuH/UJqI88gl8eQP3JVZ8BiAMQ5D5+1gm8p8='],['2024-05-20'],5791
EQAS0cGbGrJIzORzJ1jjm0SyAIpPzMWgoqpSGyxy79qEXrfp,EQB2dSRN-NClgnZZRiMHVCZLpaklzhjQKb4MIEy0HaSnMsTz,EQB2dSRN-NClgnZZRiMHVCZLpaklzhjQKb4MIEy0HaSnMsTz,['5JR87FPbhVRdlgHXFX2TMb0QepoIqiTXX2MHXnvpNaA='],['2024-05-20'],4575
EQAS2m7b1uoXXq1G3Xj0A0gWKIkofkodl5P5R2daPEBBLMak,EQDmp1KotG_dfrogFVnpnEwoPrGI_SG5NftqtJjAHaDmxiCg,EQDmp1KotG_dfrogFVnpnEwoPrGI_SG5NftqtJjAHaDmxiCg,['pp7KrLRxCL9yPUoiXU9THJOhPqJsWi1lMloeLLVwsnU='],['2024-05-20'],8270
EQAS3KZu7FF7Q-VlFWMqXrvJObBbiLhNT5EUdd9vsn6P_YEV,EQBngWCgvAzooglLAFlYzXywBQulIgCAWeiRIQi4WDyMvbEg,EQBngWCgvAzooglLAFlYzXywBQulIgCAWeiRIQi4WDyMvbEg,['2Vmn9wOF5JSXVwLv2Uxk17wd0FCzaFh7la+f07mJST4='],['2024-05-20'],11959
EQAS4ROlYjQZAqEvcfjvAHyfHIFw4TVDw0WKtVm4DzO-NFp5,EQCSwsSvAl796ij24vgwQjZUdE8XlE0SAG9qTZIJECZtB8Xw,EQCSwsSvAl796ij24vgwQjZUdE8XlE0SAG9qTZIJECZtB8Xw,['oXakoZlAX0iy1R+a9ZfctclZ+DAbZv7L4rU9Q0Tl890='],['2024-05-20'],4644.65
EQAS4nkuBGetMDiuNzc4vjK1OoP6GuaLiNY2tDdM1I-l6u9C,EQAy09JTenETM-Rl_DT0ovMar13ImxoJowpT8FlSq38exthG,EQAy09JTenETM-Rl_DT0ovMar13ImxoJowpT8FlSq38exthG,['Tfigyv9CKepo1PkueBJUa3KoLD1Mi7tclAaTsrwyi6s='],['2024-05-20'],5840
EQAS5YyoQCUW4HYp7NNf-TsO3aBpRrw14A0vInfxGDkrQPo1,EQAdrCrrEkGP9BIrGMclMMhWsz-mmWKkf12Thlf2CESl4E7y,EQAdrCrrEkGP9BIrGMclMMhWsz-mmWKkf12Thlf2CESl4E7y,['xwLWLwgdi9SAMeC/2X4lfOFAceAHJJGdxYo0oBOhPiY='],['2024-05-20'],9854
EQAS7vqjvRCwCGN7omKLmi7YbrrPV4Rl-6y28Y4DBIsth4Qb,EQCpFNGjgyT68vxvHR_0eHctbI31HuKbfpNbXqphNBB4JXn1,EQCpFNGjgyT68vxvHR_0eHctbI31HuKbfpNbXqphNBB4JXn1,"['rC/i9kuAujUiC3Fk1/CbSOw3IJCwdE2RA9caSuoCJ9Q=', 'BSS0TYqtIUczpcPyeCHiQoYnXiQzudiwch9x5gDFBxM=']","['2024-05-20', '2024-05-19']",25050
EQASLYpetFOiXBw2r66MaySHnDcWNGers6Se2YmhDFk_2xY0,EQAYNRo-nuYbuAoUxMUbGI-_N6WY6DC8vOrF1Qa7npyNFYL4,EQAYNRo-nuYbuAoUxMUbGI-_N6WY6DC8vOrF1Qa7npyNFYL4,['AMFc0EqRKOdEqnIHjVKJbd3ZR0lk+qPVmHbZNqLAN1g='],['2024-05-20'],17811
EQASNWWabWJRYMLWqqMOemEJt7L9-dVhnt6cNCEgfNv8E1RM,EQDrbk6Bq_BCUsxTwGcMUCd42yXLQBZ7noLFb3keDmMu3SBm,EQDrbk6Bq_BCUsxTwGcMUCd42yXLQBZ7noLFb3keDmMu3SBm,['GaD2R4BLjyDe19djOOHuIlv0oUhYucHJNGtxQidf/sA='],['2024-05-20'],16036
EQASNoWVQDxc49RSMZJlZczh5U7cVxRF87YJxDDuW6oCICHT,EQDu4kBBftltjdXA8vIFDgwyaOcebWjwlLZy131DGWAohWuh,EQDu4kBBftltjdXA8vIFDgwyaOcebWjwlLZy131DGWAohWuh,['QCAYcbWckH2bQVVuYyzu7oOM9SP0nhkkRESiRK0TCgg='],['2024-05-20'],3016
EQASOI_SoK9WI0LHplqno3K8EsYuwNHUYSyE9VY-Nv6RnOf9,EQCQC-o_8ZXt6zqtESxvWetMgLcyT11zRZ-Pwwg9PdE3texz,EQCQC-o_8ZXt6zqtESxvWetMgLcyT11zRZ-Pwwg9PdE3texz,['Ov58pBZKYiZLUgLxZBilKQ8cSzDUeypBFs+J/B2DZKc='],['2024-05-20'],2914
EQASP4_NGnWxWMChoRnAgvEcO8I3mvMJkqOsG010mIlBudRz,EQA4YaY1fR5SCTWPme0NFjCKf5jsqsNt0cSBBgh7IfzEggTc,EQA4YaY1fR5SCTWPme0NFjCKf5jsqsNt0cSBBgh7IfzEggTc,['oPdLkviCKm3etFoW6js6b3Zzn9UCqWjMuSsxw4O1rkg='],['2024-05-20'],5092
EQASQ_R30usw3Uu9lQggJhKO1FPsVMeGb-qF3Pp2jD2fAmhS,EQAWdOY7d7oreX1r_Qubt30oecYrJEMyn7Kyq5KYUv8vmCQo,EQAWdOY7d7oreX1r_Qubt30oecYrJEMyn7Kyq5KYUv8vmCQo,['MvMc9ZKfrko4vHOHBTzH8fE+1kMh9eUnFxh8Np0NMSI='],['2024-05-20'],20449
EQASUJD7hhilSLE71CDgJrxgYVjQLh8CLeKLOyA1ofBnQiHF,EQBQsYV7nvXbwnu5liNMhQYWKO77WbcnP4ADbgI3Bul4ipXf,EQBQsYV7nvXbwnu5liNMhQYWKO77WbcnP4ADbgI3Bul4ipXf,['qDV5EJK5wE5VL+ZWfaHQKjnmEP5UTILWUF2S7Uj6tQA='],['2024-05-20'],26840
EQASUTPc2fEGO4T8AU3nW1rW6SIZ-jCFEeXNk-kuMxcwpxZO,EQDh5LxN3mNqdXBqAK0REXh3DdOeAPa23GilT5UNlB3GePPc,EQDh5LxN3mNqdXBqAK0REXh3DdOeAPa23GilT5UNlB3GePPc,"['oOAhDLxI+6xmn2aggup0JMLspMepQJ3vQXTao89+frM=', 'BmucCr01hiUfnbb5RCu5I8nJDH03plpGTKBYnLPloNg=']","['2024-06-03', '2024-05-20']",4457
EQASZYjYceMueZDrW8t8BB5Lx5B3udOWb0Rv4md1VYdob39w,EQBoET1i7N_2IcLi0FfWyumppYpUFzC7nYHs_YHjrJGmF-Bc,EQBoET1i7N_2IcLi0FfWyumppYpUFzC7nYHs_YHjrJGmF-Bc,['ld7T/9epSgE9SU+ccsiufrUPNj0UGo2B8bbqjnffYRw='],['2024-05-20'],18483
EQASa4p6XK-AcZnwp-soLYnAJIeTWG6aISL_yweuO6byaDAi,EQAWbY-eZTNHGY_AMt_Vfbv3DrgiHDrx5UADIdegVTrVG_Pt,EQAWbY-eZTNHGY_AMt_Vfbv3DrgiHDrx5UADIdegVTrVG_Pt,['liTbGfFHhYtRiB3EImzT4i/U3pMDskxtPMDXrgSC930='],['2024-05-20'],4846
EQASd4WvXqKB8RnYcfyO_tN0Z2Smi6N9uE0koRXDDL4HcO4I,EQDS6h6z0ZF59B-93-Y3Yrs_fVGaR4pHtrkGmGu593lUGf3Y,EQDS6h6z0ZF59B-93-Y3Yrs_fVGaR4pHtrkGmGu593lUGf3Y,['UEitD1+Rf72EOI9s/w0C7qN20DS8jm1JdukqNY+UKFE='],['2024-05-20'],5092
EQASe47y8kHZ403evwIMyvuMtX2kx8U55yPrrBuDIDioyNgI,EQAW_ebOzJMhFDIaQoZfG8wR_u5-y8FwcGovwbwCh6rVn7ud,EQAW_ebOzJMhFDIaQoZfG8wR_u5-y8FwcGovwbwCh6rVn7ud,['09h9kahYLTpr9Srh92CXfGEYkps7nywaH9Oxq2OpLYc='],['2024-05-20'],2500
EQASkV4B9VWu8UF4ZqZgiNB68kRMQ4W1PWC4_N3aDL_CsP_l,EQAeHjVc5bmbGOHo5Fz4iGp8LnOh-p1Hr5yqiabnUTu6pzYO,EQAeHjVc5bmbGOHo5Fz4iGp8LnOh-p1Hr5yqiabnUTu6pzYO,['S17WYw2FuDnrwmvZyP1nW+NeJFIqjHlechNhFVTdlYg='],['2024-05-20'],1585
EQASkoGjV-qbBstaElBbfcgRObkcwz1MwPKSxDgKLVN5ggUM,EQCLYD7hWuFmw76bxuIzOxJ3KE6CRcHk2INiIg6pzDsp6gCY,EQCLYD7hWuFmw76bxuIzOxJ3KE6CRcHk2INiIg6pzDsp6gCY,['vNjzhSrQJSuCVpisZvQPrYIy2OALdOXaz0iToQLRnPs='],['2024-05-20'],2020
EQASlU6i86OLMFrvNwHrJkqBlBI11ixrDxcbEwz35x2lSRuY,EQAt8BSUH4fqYXgMWLZODIpqqAldr4rOs-S6RD_-wrb4punh,EQAt8BSUH4fqYXgMWLZODIpqqAldr4rOs-S6RD_-wrb4punh,['umzwNHel9MccP/Rrewlw3kH0doIHeXzIFZ04vmQ8f3k='],['2024-05-20'],15370
EQASmbI6p-Pme_Sp8PftZjMp_tr5TFtEn1JOQ2PkDR7XCkNL,EQBg3SzLI-rTucFcpqwuLKCldyZ2DsV_ei6wYRXZN-y9pfp6,EQBg3SzLI-rTucFcpqwuLKCldyZ2DsV_ei6wYRXZN-y9pfp6,['kW0p2RsJD5KS53HuJy38nEVgr6F9T3nkK+VcJqCp5N4='],['2024-05-20'],72000
EQASpe27g_1V19gQB890HGL-6P80EYaxZztmfKVASe9Cw9PY,EQDijxVz9oFefPy5yP0UFUeqiW4qMFbEX9OpPzZcXsfi1IFH,EQDijxVz9oFefPy5yP0UFUeqiW4qMFbEX9OpPzZcXsfi1IFH,['kzhrYnfJTnTF+c8odRaK5ifPhG9/bTzlJ5VbKIkLBsU='],['2024-05-20'],6378
EQASsdAzyfHyFuqvpA35k7Rd8G3sarvkSInLjtEH-8xYHu85,EQDTWh2DkKGgH4Aiie7-tBdoJvEN2ewnEZuyNHWJHsTWOiSb,EQDTWh2DkKGgH4Aiie7-tBdoJvEN2ewnEZuyNHWJHsTWOiSb,['V2sfD/KSMNTcAKW0aKD4c7+3luTeCEeALTI1TAUpNv4='],['2024-05-20'],3125
EQAStAKCTezAkIihHjJfXQV8ajybReZPglxVbSFC82qOW1l0,EQDboWrK0bva96t1JZ6LFsyD-1Ux7zo08SCyxLvUT9dlJ2ah,EQDboWrK0bva96t1JZ6LFsyD-1Ux7zo08SCyxLvUT9dlJ2ah,['ze5VI0xNiXytjZC92BgEY94ccy7+Jyj7p6NDxSuQ5fM='],['2024-05-20'],755
EQASuGZL9XSPI_lwt8SuFrFXVPsdWIthfHPJ82aADo6x7m-X,EQBAfmZk9MHGbMJC5q931REaCr8zYkT9Kk_0KVJRAEegoMKZ,EQBAfmZk9MHGbMJC5q931REaCr8zYkT9Kk_0KVJRAEegoMKZ,['30t8EJB+GyXw9RDAXlRCnWRmyo/UIrG4+TgFlkWNiko='],['2024-05-20'],6028.57122
EQASvL6XndR5K3h1U-MLjso_tWbzyd40ve9qOKKM4lN5ij7h,EQCKpDnew4gDb5oaZyFuShQtEFGCg56Eqlr4cqGvuG1zliZn,EQCKpDnew4gDb5oaZyFuShQtEFGCg56Eqlr4cqGvuG1zliZn,['8IddZUzhM+dAUkIcEv8ZGZ2KigqZ9t0xZaAsME0ihRE='],['2024-05-20'],6337
EQASvfWIiep7DfOLIo-zbQEkPbGut7ILvW6raMXNwlLoGOIh,EQAie3gQU2rzX9mNGfUSpPKC6dA-uN9he_Wmv9jBUHijGqIG,EQAie3gQU2rzX9mNGfUSpPKC6dA-uN9he_Wmv9jBUHijGqIG,['6sqZHPdPGdkRGhwPbQlgKHzIQ7fmWa9ccI8d6HEmrDw='],['2024-05-20'],6359
EQASyo2ovVQhn4ueLkccdBN4RZQrQOfXyZMGmms7_5pUcDZv,EQBU1ogf8TYszzUAkNYCAJXMo2EtFgg8mvXmIszoAFYQe279,EQBU1ogf8TYszzUAkNYCAJXMo2EtFgg8mvXmIszoAFYQe279,['z52ld78ZsdwFNdnWhkJN7nwj6tek3USckWeKaVtiSJc='],['2024-05-20'],6469
EQAT0imYe2xswELHlKTd_EPavsGz1czbrGbpCptibprlYyzN,EQBgQnxWK4Scy1e67Pd_xG8M6A4fffPRocVh07XBpPPCLyFm,EQBgQnxWK4Scy1e67Pd_xG8M6A4fffPRocVh07XBpPPCLyFm,['d199JQTaN3WUZfr5KWS8H8A0L6Hu7Brs8z0Y/daYWeY='],['2024-05-20'],2681
EQAT1MEbGleEo9a0qh07oPmvjshxUIoP-wvSQJ10ZSevRi_u,EQDP7oduov5bTRxQZYM1Xjwz40b-kWk1ErNlubVhQektqRUZ,EQDP7oduov5bTRxQZYM1Xjwz40b-kWk1ErNlubVhQektqRUZ,['50kjn20dMu6MPY/LNAi2gW36qgW9KZrE9hblyosiMN0='],['2024-05-20'],14902
EQAT4PY1fnpc9UhKjHEj7Qbtyn7uwCh8WBoyE5veGNLkTPpD,EQAejiz29FcawtPh88EpuPF4HVwYJ5jWtHqEMyrY072vHrTr,EQAejiz29FcawtPh88EpuPF4HVwYJ5jWtHqEMyrY072vHrTr,['gOdxl0lKYdXiB4qXY1c49m8rBraqo/82PuK/uF1Qg6U='],['2024-05-20'],10373
EQAT5zSdBuNgBLQIsjSkDT-h_N8e-WL-4x_rcG6_hAU1K323,EQA6S10UENieW86rFZyr43qyCWq1R3091EovoTEjyQMatoj3,EQA6S10UENieW86rFZyr43qyCWq1R3091EovoTEjyQMatoj3,['dTvWG5JvhtkGcQLDf5/QUqYGX3k7n7v9jaAwtumNyh8='],['2024-05-20'],5866
EQATFVUc3KR-IadCUqFHyGBw5MqX5pxQCRzbxn-jh_d5ckSL,EQAWdOY7d7oreX1r_Qubt30oecYrJEMyn7Kyq5KYUv8vmCQo,EQAWdOY7d7oreX1r_Qubt30oecYrJEMyn7Kyq5KYUv8vmCQo,['oWms42xQfnsEZxw6qgb5DPYYb1v971SjxIw2fp2xjnA='],['2024-05-20'],4521
EQATFu1sMTcWRd4L4APFNDiTDGXykMSAqyC9zLehfNr8cL8d,EQCdRmRipUQIPn6NxaN0NaAh7eAe9WL_8ktaaX2Dx2cUg47v,EQCdRmRipUQIPn6NxaN0NaAh7eAe9WL_8ktaaX2Dx2cUg47v,['uuYOV2zH1pF3hxyxkVJd+xHWGhhc/1xqaqaVUJyf+EQ='],['2024-05-20'],4995
EQATG1T6A2umo2cZtW02Ryb3g0Wh99oJfpFhMZUqDlHhKqDj,EQAVsxDvjrAXEJr93vZzuqNqLkejImdO2-HJ1lShW-pADZdf,EQAVsxDvjrAXEJr93vZzuqNqLkejImdO2-HJ1lShW-pADZdf,['AzSJ1KyoWE9ALXT4F7OqiHbJaeJdpdhaUaOfBGmVfw4='],['2024-05-20'],37120
EQATMjVt4pe8OG2zcHgyNtd7I5GHBcRgT_a5FG9JtbhVZ2MY,EQDP2dle9Ul6ESdfFjNod-ssx9f8HdsGKETpyqEidJHB0pcJ,EQDP2dle9Ul6ESdfFjNod-ssx9f8HdsGKETpyqEidJHB0pcJ,['btC722UkOCrOBgxKvhjhB62JiTT6WVeOBQxTqyzV3Co='],['2024-05-20'],2747
EQATTx1ujLRu6WpuJ8qTG2bTFdwlp_6Iv_WMkGjaZ9iFjfM9,EQA72IKB9mQJ5dtSUDae2Yl4Zv2JvhhY8FaF4enjOM66VJtj,EQA72IKB9mQJ5dtSUDae2Yl4Zv2JvhhY8FaF4enjOM66VJtj,['953j5oHf3MxHrQhIrDIhRAK1Rprr3lUUnj8qItkI+6M='],['2024-05-20'],5469.66
EQATWXKVfDth_P_SDABOAx3B7iDtdDMiKPo-oYyEoQWxwao3,EQCsMUPQc5czSfjPvAZhOaThht4IN5kKYEiLJOf8Toy0nO6I,EQCsMUPQc5czSfjPvAZhOaThht4IN5kKYEiLJOf8Toy0nO6I,['MjTKy462Ms1dthndCir28v31CKMfZbGUnzIx53yh0vs='],['2024-05-20'],9400
EQATZ4S8HyEMEbkI5wnUlDnza_SBXKtTO-iZhwTIjOJ98NCt,EQAt8BSUH4fqYXgMWLZODIpqqAldr4rOs-S6RD_-wrb4punh,EQAt8BSUH4fqYXgMWLZODIpqqAldr4rOs-S6RD_-wrb4punh,['9eycFXGXwolnkiS5egCRpDTh6Cb3RpU1S67TlC+boJI='],['2024-05-20'],15368
EQATh6LCe4RQtJ4jL_2OvfggQOySKVPQBS7lHOn0yx8atkr3,EQCXHcXGE8HxuWCQI86KGn3cULK0cWQYlSzkkgujxp93njHD,EQCXHcXGE8HxuWCQI86KGn3cULK0cWQYlSzkkgujxp93njHD,['qlhhdah6q3OfCILnVAdS7sDoxWPYRuiCqFVEBf7+mmQ='],['2024-05-20'],26551
EQAThSzh7ieFho9ET3dUeaRD2fh2nq6HMkFIji6NT_6T5yAF,EQB2WeaBU3ytWn3a8tPK4WFVDMEhKqTeQDRhSyc_kgA6Mcfs,EQB2WeaBU3ytWn3a8tPK4WFVDMEhKqTeQDRhSyc_kgA6Mcfs,['qjFF/yS1dp2CLVsCMJ0h1GzQ6SwfnIfGhxj92LUmLG8='],['2024-05-20'],6750
EQATi2PzFHmqbGAVTkVB41ZWWpeQDARs55Ypmziu8VJEDT7v,EQAYrdlBzQs9g5Lj6Jamt8gEhyrbozbOAqECunBGhMS8EDFV,EQAYrdlBzQs9g5Lj6Jamt8gEhyrbozbOAqECunBGhMS8EDFV,['+uI1KdjQ4c24xfprJL7jOSucpkv3WzwHlhI/o6XM3io='],['2024-05-20'],7457
